"fips","biomass_host","height_host","height_cv_host","diameter_host","diameter_cv_host","heightvar_host","diametervar_host","cr_host","stand_age_host","biomass_nonhost","height_nonhost","height_cv_nonhost","diameter_nonhost","diameter_cv_nonhost","heightvar_nonhost","diametervar_nonhost","cr_nonhost","stand_age_nonhost","Total_pests","AllPest","specialist_count","generalist_count","state","state_name","county","statefp","countyfp","name","lat","lon","ALAND","land_area_km2","pop_density","MEAN_MAT","MEAN_MAP","MEAN_WMAP","state_fips","county_fips","US_L3CODE","US_L3NAME","h_nh_biomassratio","treediversity_shannondiversity_hosts","treediversity_specrich_hosts","treediversity_shannondiversity_nonhosts","treediversity_specrich_nonhosts","treesizeclass_shannondiversity_hosts","treesizeclass_specrich_hosts","treesizeclass_shannondiversity_nonhosts","treesizeclass_specrich_nonhosts","genus_richness_hosts","genus_richness_nonhosts","FORTYPCD","count","Total_pests_t","biomass_host_t","diametervar_host_t","diameter_host_t","heightvar_host_t","height_host_t","cr_host_t","height_cv_host_t","diameter_cv_host_t","biomass_nonhost_t","diametervar_nonhost_t","diameter_nonhost_t","heightvar_nonhost_t","height_nonhost_t","cr_nonhost_t","height_cv_nonhost_t","diameter_cv_nonhost_t","height_cv_t_difference_NHminH","diameter_cv_t_difference_NHminH","treesizeclass_shannondiversity_difference_NHminH","height_difference_NHminH","diameter_difference_NHminH","genus_richness_total","treediversity_specrich_total","height_cv_difference_HminNH","diameter_cv_t_difference_HminNH","treesizeclass_shannondiversity_difference_HminNH","height_difference_HminNH","diameter_difference_HminNH","total_all","hosts_all","nonhosts_all","prop_hosts","prop_nonhosts","host_tree_density","density_nonhosts","prop_hosts_to_nonhosts","h_nh_densityratio_all","FORTYPCD_group","broad_group","NA_L1CODE","NA_L1NAME"
"26115",166989.9322,51.77222222,52.04603464,8.344102564,74.98221225,726.0539727,39.14495215,42.95209581,67.11162791,69131.10281,56.7804878,36.85231501,8.839759036,54.38195603,437.8524541,23.1094975,42.69135802,57.58333333,9,"c(""European Bark Beetle"", ""Dutch Elm Disease"", ""Oak Wilt"", ""Elm Flea Weevil"", ""Introduced Pine Sawfly"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""European Pine Sawfly"", ""Chestnut Blight"", ""Butternut Canker"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"", ""Dogwood Anthracnose"", ""European pine shoot moth"")",6,3,"MI","Michigan","Monroe County",26,115,"Monroe",41.92733997,-83.53763989,1422818204,1422.818204,105.4245719,9.527165185,857.853211,256.706422,"26","115",57,"Huron/Erie Lake Plains",2.41555429339751,2.67797547166881,24,1.92435255022952,9,1.34879138395283,6,1.22858256136338,6,13,6,503,105,2.24985139523922,31.6605595242852,3.08207419307289,0.985950072156814,53.2151442890619,1391.95371901853,1.6869933216221,12.7330266238002,63.2501918183301,15.9188697456374,2.72172273699381,1.64952269432929,20.6180879430253,80.7163522386845,0.803752555825454,28.8241746787141,87.4894705998317,16.0911480549139,24.2392787815017,-0.120208822589451,-1311.23736677985,0.66357262217248,19,33,-16.0911480549139,-24.2392787815017,0.120208822589451,1311.23736677985,-0.66357262217248,332,245,87,0.737951807228916,0.262048192771084,0.172193467381304,0.0611462516823407,2.81609195402299,2.81609195402299,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"26117",504409.0633,55.57881137,38.42852045,7.991696751,54.97627921,456.1690718,19.30317194,35.72946176,59.48087432,59164.1144,48.864,42.55098619,7.477037037,59.00471954,432.312,19.46402101,33.23333333,58.11724138,6,"c(""Larch Casebearer"", ""Dutch Elm Disease"", ""Oak Wilt"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Butternut Canker"", ""Strawberry Root Weevil"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"", ""Dogwood Anthracnose"")",2,4,"MI","Michigan","Montcalm County",26,117,"Montcalm",43.31079799,-85.15239649,1826793476,1826.793476,34.76911913,7.816929591,854,248.8448276,"26","117",50,"Northern Lakes and Forests",8.52559137266491,2.94929927551826,31,1.4435717174475,7,1.12613533177051,6,1.14845548026755,5,16,7,503,232,1.90815831231126,38.214306915647,2.596045926485,0.980339522826723,41.6854904788108,1600.08094802102,1.65918564393134,10.685725731732,47.0560308146788,15.6144174034478,2.60186548126256,1.57325640070035,20.5156410982385,68.3903310021343,0.801044120789087,32.8931070057882,96.0347045299446,22.2073812740562,48.9786737152658,0.0223201484970441,-1531.69061701889,0.592916877873626,23,38,-22.2073812740562,-48.9786737152658,-0.0223201484970441,1531.69061701889,-0.592916877873626,1226,1074,152,0.876019575856444,0.123980424143556,0.58791539060653,0.0832059025811848,7.06578947368421,7.06578947368421,500,"Oak / hickory group",5,"NORTHERN FORESTS"
"26119",859320.462,51.11433087,44.47396564,7.116344294,58.79425122,516.7697365,17.50586723,37.18995633,60.86613827,66670.91096,36.50629723,25.17924017,7.109534884,41.55941864,84.4930158,8.730141974,34.05974026,88.77505568,4,"c(""Larch Casebearer"", ""Oak Wilt"", ""Beech Bark Disease Complex"", ""Emerald Ash Borer"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"")",2,2,"MI","Michigan","Montmorency County",26,119,"Montmorency",45.02760358,-84.12697533,1415881030,1415.88103,6.547160251,6.162638893,727.4375,236.9479167,"26","119",50,"Northern Lakes and Forests",12.8889863604168,2.64571923544472,25,0.487224780472418,3,1.12293100897054,6,0.842704733622276,4,14,3,901,683,1.58355464340292,41.7578925631126,2.52734112804893,0.964444332930671,44.5187504556863,1357.45174101392,1.6654418317536,11.6319123667436,50.1664457677174,15.8477531401639,2.03270968303606,1.54990903464349,10.5049939462806,49.5948592644018,0.801346289738625,20.3015159579926,64.3760265451032,8.669603591249,14.2095807773857,-0.280226275348266,-1307.85688174952,0.585464701712818,17,28,-8.669603591249,-14.2095807773857,0.280226275348266,1307.85688174952,-0.585464701712818,3009,2539,470,0.843801927550681,0.156198072449319,1.7932297602716,0.331948793748582,5.40212765957447,5.40212765957447,900,"Aspen / birch group",5,"NORTHERN FORESTS"
"26121",790275.1165,52.53977273,42.69821958,8.445290424,52.19767883,503.2640545,19.43262902,37.85429315,69.4859675,133972.4985,60.60674157,52.21351691,9.919626168,83.43928577,1001.400409,68.50649797,35.75757576,64.23478261,8,"c(""European Bark Beetle"", ""Dutch Elm Disease"", ""Oak Wilt"", ""Birch Leafminer"", ""Beech Bark Disease Complex"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Hemlock Woolly Adelgid"", ""Butternut Canker"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"", ""Dogwood Anthracnose"", ""European pine shoot moth"")",5,3,"MI","Michigan","Muskegon County",26,121,"Muskegon",43.29128585,-86.15158872,1305130154,1305.130154,133.0740842,8.638419277,840.4008811,244.1938326,"26","121",56,"Southern Michigan/Northern Indiana Drift Plains",5.89878613408109,2.56837919839371,27,1.43068527298001,7,1.15999465796137,6,1.55621188845369,6,14,7,503,508,2.14917256843221,41.1829239073286,2.60073367645083,0.98748867466841,43.902173613586,1432.75363199003,1.66816977058157,11.3608110141104,44.7856599330483,17.2452276501001,3.44981721058383,1.70078989784373,28.3358523605923,86.7432211482117,0.80191971965425,39.6852905269771,142.738570438586,28.3244795128667,97.9529105055373,0.396217230492319,-1346.01041084181,0.713301223175323,21,34,-28.3244795128667,-97.9529105055373,-0.396217230492319,1346.01041084181,-0.713301223175323,1634,1503,131,0.919828641370869,0.080171358629131,1.15160928233369,0.100373131061686,11.4732824427481,11.4732824427481,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"26123",2224721.926,57.80228898,36.13807152,8.607924016,48.59509872,436.334969,17.49773307,34.38604651,67.68557619,152410.9552,45.91758242,42.38744375,7.167581047,59.74336922,378.8196349,18.33684638,37.98365123,68.74709977,6,"c(""Oak Wilt"", ""Beech Bark Disease Complex"", ""Introduced Pine Sawfly"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Butternut Canker"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"", ""Dogwood Anthracnose"", ""European pine shoot moth"")",3,3,"MI","Michigan","Newaygo County",26,123,"Newaygo",43.55418238,-85.80070195,2172706359,2172.706359,22.40845837,7.539555928,878.6232877,241.7945205,"26","123",50,"Northern Lakes and Forests",14.5968636118094,2.7806990595742,37,1.60283052310406,7,1.14185592620096,6,1.16479347182421,5,18,7,503,1179,1.90815831231126,48.7886747836925,2.52701371399237,0.989898077712349,40.7182168027398,1728.35459464371,1.65309106994972,10.3086236827359,41.8330394510027,17.5099747841601,2.55997987872791,1.55368741213463,19.4791457097609,63.856309998432,0.802587617815228,32.7770410424194,97.4095819016585,22.4684173596835,55.5765424506558,0.022937545623251,-1664.49828464528,0.56378933442228,25,44,-22.4684173596835,-55.5765424506558,-0.022937545623251,1664.49828464528,-0.56378933442228,4989,4511,478,0.904189216275807,0.0958107837241932,2.07621245333687,0.220002117644651,9.43723849372385,9.43723849372385,500,"Oak / hickory group",5,"NORTHERN FORESTS"
"26125",546143.0815,55.38834951,44.2052945,9.195229358,66.0115397,599.4948056,36.84383749,38.93487395,64.6742671,130058.1276,52.55980861,47.55269443,7.58364486,56.28700019,624.6803,18.22099886,36.03141361,70.24107143,14,"c(""Beech Leaf Disease"", ""Imported Willow Leaf Beetle"", ""Black Vine Weevil"", ""European Bark Beetle"", ""Dutch Elm Disease"", ""Asiatic Oak Weevil"", ""Oak Wilt"", ""Banded Elm Bark Beetle"", ""Birch Leafminer"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Butternut Canker"", ""Strawberry Root Weevil"", ""Mimosa Webworm"", ""Spongy Moth"", ""Smaller European Elm Bark Beetle"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"", ""Dogwood Anthracnose"", ""European pine shoot moth"")",7,7,"MI","Michigan","Oakland County",26,125,"Oakland",42.66079124,-83.38598432,2246231043,2246.231043,558.8650392,8.594088568,785.8965517,241.9172414,"26","125",56,"Southern Michigan/Northern Indiana Drift Plains",4.19922300572932,2.80038420330558,33,1.71037454742921,12,1.39258229791471,6,1.17591284009966,5,18,8,503,267,2.63530665986906,38.7262574243443,3.04130101083173,0.997999210048083,48.1332642846914,1589.32298023096,1.67246015346789,11.591235400745,56.0193431112324,17.1846371652563,2.55552332493607,1.57978349879248,23.6660797798583,74.1196009913971,0.802006723001268,36.4244123547063,90.9983724171445,24.8331769539612,34.979029305912,-0.216669457815045,-1515.20337923956,0.581784288744392,26,45,-24.8331769539612,-34.979029305912,0.216669457815045,1515.20337923956,-0.581784288744392,1031,779,252,0.755577109602328,0.244422890397672,0.346803149403363,0.112187925095825,3.09126984126984,3.09126984126984,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"26127",1207232.65,57.84749879,36.10119672,8.687131493,46.05023543,436.1263919,16.00355623,33.70908158,62.16922383,168857.3425,53.49300699,38.35894307,8.032415902,56.91208942,421.0438106,20.89784169,32.04745763,69.08554572,10,"c(""Black Vine Weevil"", ""European Bark Beetle"", ""Oak Wilt"", ""Beech Bark Disease Complex"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Poplar-And-Willow Borer"", ""Hemlock Woolly Adelgid"", ""Butternut Canker"", ""Strawberry Root Weevil"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"", ""European pine shoot moth"")",4,6,"MI","Michigan","Oceana County",26,127,"Oceana",43.64127627,-86.26727829,1393686390,1393.68639,19.04660919,8.156211039,846.6995708,248.2575107,"26","127",56,"Southern Michigan/Northern Indiana Drift Plains",7.14942348450142,2.4712811465304,33,1.82062273855561,8,1.12292475146584,6,1.2457771865951,6,15,8,102,720,2.34074204911861,44.1625943735211,2.46401938472067,0.991044137825061,40.7079307620997,1731.01405691953,1.64988625050708,10.3024597891184,39.7408115263122,17.7218506005515,2.65161717384033,1.60614439194341,20.304600085132,75.5733359391919,0.800580936348897,29.9050306309792,92.1536115758223,19.6025708418608,52.4128000495102,0.122852435129257,-1655.44072098033,0.615100254118347,23,41,-19.6025708418608,-52.4128000495102,-0.122852435129257,1655.44072098033,-0.615100254118347,2904,2451,453,0.84400826446281,0.15599173553719,1.75864528604602,0.325037256050122,5.41059602649007,5.41059602649007,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"26129",648558.9454,52.90577889,41.32344505,6.877436195,57.03948044,477.9684895,15.38878251,36.28213166,53.57105401,44061.69233,38.82539683,25.45614101,6.958113208,46.05531104,97.68253968,10.26933734,29.6916996,73.10218978,6,"c(""Larch Casebearer"", ""European Bark Beetle"", ""Oak Wilt"", ""Larch Sawfly"", ""Emerald Ash Borer"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"")",4,2,"MI","Michigan","Ogemaw County",26,129,"Ogemaw",44.33483292,-84.12725421,1459466627,1459.466627,14.31687413,6.464430586,745.2708333,236.4895833,"26","129",50,"Northern Lakes and Forests",14.7193380713255,2.76041934745023,33,0.638323623802667,4,1.08393520891722,6,0.879481882655966,4,18,4,901,818,1.90815831231126,39.853011120532,2.43630797857586,0.959534795315344,42.7249450560118,1452.41649886878,1.66159641425893,11.1471591787195,48.7381596879364,15.0458907198017,2.14855208754953,1.53988445567118,11.182645002362,53.0756883198355,0.799541440597347,20.5072049441922,72.3743124927355,9.36004576547273,23.6361528047991,-0.204453326261258,-1399.34081054895,0.580349660355836,22,37,-9.36004576547273,-23.6361528047991,0.204453326261258,1399.34081054895,-0.580349660355836,2337,2006,331,0.858365425759521,0.141634574240479,1.37447473130881,0.226795182484156,6.06042296072508,6.06042296072508,900,"Aspen / birch group",5,"NORTHERN FORESTS"
"26131",5328603.667,51.63767835,38.94723047,7.562049836,58.06644807,404.470244,19.28100167,38.73416335,70.92151772,223549.9271,41.13777778,45.27375173,9.199376299,64.82654753,346.8762979,35.56497878,44.84722222,81.23883495,3,"c(""Birch Leafminer"", ""Larch Sawfly"", ""Spongy Moth"", ""White Pine Blister Rust"")",2,1,"MI","Michigan","Ontonagon County",26,131,"Ontonagon",46.66511353,-89.31394711,3395416183,3395.416183,1.708774326,4.716669684,826.6923077,267.6968326,"26","131",50,"Northern Lakes and Forests",23.8363024140749,2.40395675909467,28,1.17051631395748,5,1.17451730612189,6,1.46404196636475,6,16,5,801,4306,1.36706207581583,56.1326976574119,2.59523982240829,0.972917240502529,39.1175747936903,1384.86259103903,1.6716765423994,10.76960835979,49.5743149061837,18.3087621229188,3.01744313727156,1.66737827352169,18.8136886949347,56.5689427792514,0.80419759966633,34.8197522528612,106.938523100468,24.0501438930711,57.3642081942838,0.289524660242861,-1328.29364825978,0.694461033019161,21,33,-24.0501438930711,-57.3642081942838,-0.289524660242861,1328.29364825978,-0.694461033019161,13132,12596,536,0.959183673469388,0.0408163265306122,3.70970724091645,0.157859882592189,23.5,23.5,800,"Maple / beech / birch group",5,"NORTHERN FORESTS"
"26133",670918.5753,56.22497704,41.33329916,8.366338406,50.49440802,540.0807726,17.8466795,38.92408907,61.34354305,53908.40956,43.46625767,43.83245153,7.680487805,43.53551866,362.9911384,11.18059853,37.5,70.41489362,5,"c(""Oak Wilt"", ""Emerald Ash Borer"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Spruce Bud Scale"", ""Pine Shoot Beetle"", ""European pine shoot moth"")",3,2,"MI","Michigan","Osceola County",26,133,"Osceola",43.98993298,-85.32566425,1466674406,1466.674406,15.90196154,6.580523045,820.1276596,241.9042553,"26","133",50,"Northern Lakes and Forests",12.4455271594178,2.69566390948595,29,1.17127440084129,5,1.15806645365459,5,0.89408610767126,4,17,5,901,315,1.7597189218328,40.0784696721736,2.54091881483356,0.986290839695589,45.5645339955064,1636.84899861426,1.67241819810575,11.1487027153287,43.3909868985008,15.4338656798337,2.20919682890845,1.58562183246014,19.1541948871978,60.1081138850479,0.802449826656507,33.8012033524417,67.8765407632133,22.6525006371131,24.4855538647125,-0.263980345983331,-1576.74088472922,0.599330992764551,22,34,-22.6525006371131,-24.4855538647125,0.263980345983331,1576.74088472922,-0.599330992764551,1667,1454,213,0.872225554889022,0.127774445110978,0.991358405145579,0.145226506393403,6.82629107981221,6.82629107981221,900,"Aspen / birch group",5,"NORTHERN FORESTS"
"26135",1860858.604,46.50827948,42.26725965,7.134673649,52.11639722,386.4281278,13.82601412,35.6046463,53.63444793,64426.57941,36.79493088,26.40751175,6.478867102,40.41452783,94.41281489,6.856037142,34.93778802,83.37787056,5,"c(""Larch Casebearer"", ""Pear Thrips"", ""Oak Wilt"", ""Beech Bark Disease Complex"", ""Emerald Ash Borer"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"")",2,3,"MI","Michigan","Oscoda County",26,135,"Oscoda",44.682004,-84.12939254,1465088063,1465.088063,5.652902518,6.103435176,721.5185185,238.8148148,"26","135",50,"Northern Lakes and Forests",28.8833990728858,2.42207191699516,32,0.750427880195187,5,1.02333143718212,6,0.751741130188045,4,17,5,901,1371,1.7597189218328,47.3955551758102,2.36037231061569,0.964809861945447,38.1835818273893,1128.01830957489,1.65863362399775,11.2941987668308,44.7191566989867,15.7806924446424,1.86084141651329,1.50644289892739,11.0204836575567,50.0268084317935,0.801650392953844,21.2124302141578,62.3591060028888,9.91823144732704,17.6399493039022,-0.271590306994077,-1077.9915011431,0.541633036981939,22,37,-9.91823144732704,-17.6399493039022,0.271590306994077,1077.9915011431,-0.541633036981939,6494,6012,482,0.925777640899292,0.0742223591007083,4.10350759918791,0.328990462875678,12.4730290456432,12.4730290456432,900,"Aspen / birch group",5,"NORTHERN FORESTS"
"26137",1093180.223,57.2163604,42.2555885,8.241186537,51.7101255,584.5326385,18.16062005,36.40642722,75.80860215,16262.93777,36.4787234,49.87438945,5.684848485,65.66407008,331.0049188,13.93456401,38.78021978,71.65137615,8,"c(""Oak Wilt"", ""Larch Sawfly"", ""Beech Bark Disease Complex"", ""Introduced Pine Sawfly"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Introduced Basswood Thrips"", ""Spongy Moth"", ""White Pine Blister Rust"", ""European Spruce Needleminer"", ""Pine Shoot Beetle"")",5,3,"MI","Michigan","Otsego County",26,137,"Otsego",45.02090136,-84.59901948,1333860412,1333.860412,18.45245558,5.870007742,805.9651163,250.6627907,"26","137",50,"Northern Lakes and Forests",67.2191112368746,2.55747779991936,31,1.22208585234917,4,1.19392909567624,6,1.00211377698415,3,15,3,801,601,2.14917256843221,43.4486045342802,2.55318886574097,0.984352922302903,47.4986994069912,1694.07230911134,1.66213119987698,11.292390234065,44.3866748541162,13.1968061764511,2.3659259113613,1.44439218918486,18.4680476787873,49.5536134562725,0.802806423144554,38.0521488890163,108.519511679182,26.7597586549513,64.1328368250654,-0.191815318692093,-1644.51869565507,0.460039266881954,18,35,-26.7597586549513,-64.1328368250654,0.191815318692093,1644.51869565507,-0.460039266881954,2161,2047,114,0.947246645071726,0.0527533549282739,1.53464334167525,0.0854662144362374,17.9561403508772,17.9561403508772,800,"Maple / beech / birch group",5,"NORTHERN FORESTS"
"26139",337144.6496,52.002331,41.2023714,8.942424242,56.85168761,459.0817703,25.84623336,36.56749311,70.63692946,82197.86176,48.58762887,43.91337465,8.832989691,69.62088626,455.2448454,37.81765034,36.91764706,66.40776699,10,"c(""Oak Wilt"", ""Introduced Pine Sawfly"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Hemlock Woolly Adelgid"", ""Butternut Canker"", ""Strawberry Root Weevil"", ""Spongy Moth"", ""Smaller European Elm Bark Beetle"", ""White Pine Blister Rust"", ""Spruce Bud Scale"", ""Pine Shoot Beetle"", ""Dogwood Anthracnose"", ""European pine shoot moth"")",6,4,"MI","Michigan","Ottawa County",26,139,"Ottawa",42.95985389,-85.99646969,1459508868,1459.508868,198.1228113,9.060573698,865.4701754,253.6350877,"26","139",56,"Southern Michigan/Northern Indiana Drift Plains",4.10162311258643,3.00960017001513,33,1.51170989653406,8,1.18084454796604,6,1.43260394565908,6,18,8,504,85,2.34074204911861,35.7063997368493,2.79926112619526,0.994621723950176,41.8257746653467,1404.12354571678,1.66282022587543,11.1281798008772,48.5851786563057,16.2608075845644,3.05888028765816,1.64917846131551,20.934270826374,67.9637497942913,0.802278700697054,33.8584687442992,116.028990605857,22.730288943422,67.4438119495513,0.25175939769304,-1336.15979592249,0.654556737365329,26,41,-22.730288943422,-67.4438119495513,-0.25175939769304,1336.15979592249,-0.654556737365329,620,510,110,0.82258064516129,0.17741935483871,0.349432614752705,0.0753678188682304,4.63636363636364,4.63636363636364,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"26141",566242.6303,42.25556793,46.84480708,6.266039654,62.10081658,391.8237851,15.14191834,43.30005872,57.97187798,95051.13526,34.68450704,32.32090021,6.432880435,40.04447072,125.671833,6.635842576,38.79264706,72.77315436,5,"c(""European Bark Beetle"", ""Oak Wilt"", ""Larch Sawfly"", ""Beech Bark Disease Complex"", ""Emerald Ash Borer"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"")",3,2,"MI","Michigan","Presque Isle County",26,141,"Presque Isle",45.34033185,-83.91472765,1706069655,1706.069655,7.436390398,6.740042326,782.5662921,245.8382022,"26","141",50,"Northern Lakes and Forests",5.95724215971874,2.5932951238426,30,0.21263315001065,4,1.08951569322297,5,0.748117311190059,4,16,4,127,900,1.7597189218328,38.9609255287559,2.424856687915,0.945602754246996,38.4651161764678,935.022078473422,1.68815795081745,11.9858254034874,52.852107953941,16.5505433330612,1.83772285332704,1.50308751705119,12.4446142804906,46.8771187575103,0.802809759332196,25.5489816539637,61.7089807145127,13.5631562504762,8.8568727605717,-0.341398382032916,-888.144959715912,0.557484762804196,20,34,-13.5631562504762,-8.8568727605717,0.341398382032916,888.144959715912,-0.557484762804196,3268,2324,944,0.711138310893513,0.288861689106487,1.36219526159968,0.553318557207443,2.46186440677966,2.46186440677966,100,"White / red / jack pine group",5,"NORTHERN FORESTS"
"26143",493739.9787,43.21736062,45.29418455,6.264541833,63.49531902,383.1787097,15.82202427,39.81322674,51.67697799,52421.17006,34.49453552,29.99468898,6.735356201,41.1093104,107.050655,7.66657732,26.61093248,92.94059406,9,"c(""Larch Casebearer"", ""European Bark Beetle"", ""Oak Wilt"", ""Larch Sawfly"", ""Beech Bark Disease Complex"", ""Introduced Pine Sawfly"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Introduced Basswood Thrips"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"")",6,3,"MI","Michigan","Roscommon County",26,143,"Roscommon",44.33474758,-84.61067144,1346526239,1346.526239,17.72189751,6.3680641,754.032967,237.8021978,"26","143",50,"Northern Lakes and Forests",9.41871343456999,2.38440985485821,24,0.54409334765942,4,1.08872772013748,6,0.799253101636083,4,13,4,901,578,2.24985139523922,38.0776047553385,2.45595297070722,0.945565937301872,38.0130969097545,977.087490099563,1.67582090317263,11.7553635615691,53.9826008613561,15.3797682792717,1.9401824692141,1.52467658878495,11.6285487763647,46.5945933083374,0.797879831804305,23.8521743726832,63.5820908215156,12.0968108111142,9.59948996015954,-0.2894746185014,-930.492896791226,0.579110651483081,17,28,-12.0968108111142,-9.59948996015954,0.2894746185014,930.492896791226,-0.579110651483081,2221,1783,438,0.802791535344439,0.197208464655561,1.32414798045387,0.325281444441277,4.07077625570776,4.07077625570776,900,"Aspen / birch group",5,"NORTHERN FORESTS"
"26145",308594.7784,59.85861183,34.39054637,9.158737864,54.64519302,423.771195,25.04812298,37.19623656,62.0960334,51773.30185,57.77142857,35.52936329,8.611688312,52.90043312,421.3093168,20.75367738,32.54411765,60.34177215,7,"c(""Dutch Elm Disease"", ""Oak Wilt"", ""Sirex Woodwasp"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Butternut Canker"", ""Spongy Moth"", ""Smaller European Elm Bark Beetle"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"", ""European pine shoot moth"")",3,4,"MI","Michigan","Saginaw County",26,145,"Saginaw",43.33441853,-84.05114879,2074053636,2074.053636,92.17022968,8.153938975,771.9366197,230.6619718,"26","145",57,"Huron/Erie Lake Plains",5.96050024574587,2.36009646995715,30,1.62351847090247,8,1.25853811105224,6,1.23172419295844,5,14,7,NA,250,2.03636924074739,35.1744678514483,2.77758173601842,0.997521385610744,40.0942351432661,1851.38531693731,1.66546795387384,10.0131008853268,46.7858073663281,15.355750280855,2.64677945318788,1.63775186132331,20.3096150212324,82.2730800042787,0.800779373629948,27.8718624541741,84.7732358840066,17.8587615688474,37.9874285176784,-0.0268139180937974,-1769.11223693303,0.640230475712569,21,38,-17.8587615688474,-37.9874285176784,0.0268139180937974,1769.11223693303,-0.640230475712569,808,702,106,0.868811881188119,0.131188118811881,0.338467620998399,0.0511076464755418,6.62264150943396,6.62264150943396,NA,"Unknown",8,"EASTERN TEMPERATE FORESTS"
"26147",403933.8599,52.38011696,45.56909472,8.110885609,68.21087637,569.7360883,30.60862435,41.28935185,52.64659271,26975.74601,46.19444444,39.15099786,6.972972973,54.6181489,327.0884194,14.50473899,42.03125,54.81707317,8,"c(""Beech Leaf Disease"", ""Dutch Elm Disease"", ""Oak Wilt"", ""Larch Sawfly"", ""Sirex Woodwasp"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Butternut Canker"", ""Spongy Moth"", ""Smaller European Elm Bark Beetle"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"", ""European pine shoot moth"")",4,4,"MI","Michigan","St. Clair County",26,147,"St. Clair",42.92633214,-82.67914987,1868709820,1868.70982,85.2379531,8.351362495,804.8041958,232.8811189,"26","147",57,"Huron/Erie Lake Plains",14.9739643808279,2.57861948292278,26,1.85227846054761,11,1.23992946660633,6,0.983631351853111,4,14,10,706,126,2.14917256843221,36.8138503377181,2.91542990854657,0.982282465841416,46.8632155960768,1424.21844333164,1.6812304123078,11.7964977107062,57.7964187746435,14.1216625462891,2.3943854193011,1.54087917639454,18.381093440544,64.2810365846943,0.803606303191722,30.471735202098,87.9235344507333,18.6752374913918,30.1271156760899,-0.256298114753223,-1359.93740674695,0.558596710553119,24,37,-18.6752374913918,-30.1271156760899,0.256298114753223,1359.93740674695,-0.558596710553119,772,686,86,0.88860103626943,0.11139896373057,0.367098193982841,0.0460210563885194,7.97674418604651,7.97674418604651,700,"Elm / ash / cottonwood group",8,"EASTERN TEMPERATE FORESTS"
